Account,Month,Recognized,MH,Org_name
McKinsey Vancouver - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 38.90 memberships at $10.00,9/1/2018 0:00:00,389,0,
Microsigns - Reimbursement due to overpayment,11/1/2018 0:00:00,-105,0,
MILA - Institut québécois d'intelligence artificielle - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 29.00 adhésions à $10.00,11/1/2018 0:00:00,290,0,
MILA - Institut québécois d'intelligence artificielle - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 01-31 2018 ---- 29.00 adhésions à $10.00,10/1/2018 0:00:00,290,0,
Mintz Global Screening Inc - Montreal Office - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 72.48 adhésions à $10.00,8/1/2018 0:00:00,724.8,0,
Mintz Global Screening Inc - Montreal Office - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 68.40 adhésions à $10.00,11/1/2018 0:00:00,684,0,
Mintz Global Screening Inc - Montreal Office - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 69.03 adhésions à $10.00,10/1/2018 0:00:00,690.3,0,
Mintz Global Screening Inc - Montreal Office - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 70.13 adhésions à $10.00,9/1/2018 0:00:00,701.3,0,
Mintz Global Screening Inc - Montreal Office - Round off difference,10/1/2018 0:00:00,0.01,0,
Mintz Global Screening Inc - Toronto Office - Round off difference,11/1/2018 0:00:00,0.01,0,
Mintz Global Screening Inc - Toronto Office - Round off difference,10/1/2018 0:00:00,0.01,0,
Mintz Global Screening Inc - Toronto Office - Round off difference,9/1/2018 0:00:00,0.01,0,
Mintz Global Screening Inc - Toronto Office - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 46.03 memberships at $10.00,8/1/2018 0:00:00,460.3,0,
Mintz Global Screening Inc - Toronto Office - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 44.23 memberships at $10.00,11/1/2018 0:00:00,442.3,0,
Mintz Global Screening Inc - Toronto Office - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 44.45 memberships at $10.00,10/1/2018 0:00:00,444.5,0,
Mintz Global Screening Inc - Toronto Office - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 44.33 memberships at $10.00,9/1/2018 0:00:00,443.3,0,
Mirego - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018,8/1/2018 0:00:00,500,0,
Mirego - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018,11/1/2018 0:00:00,500,0,
Mirego - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018,10/1/2018 0:00:00,500,0,
Mirego - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018,9/1/2018 0:00:00,500,0,
Montoni - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 53.00 adhésions à $35.00,8/1/2018 0:00:00,1855,0,
Montoni - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 53.00 adhésions à $35.00,11/1/2018 0:00:00,1855,0,
Montoni - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 53.00 adhésions à $35.00,10/1/2018 0:00:00,1855,0,
Montoni - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 53.00 adhésions à $35.00,9/1/2018 0:00:00,1855,0,
"Nadia Barrou, Avocate - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018",8/1/2018 0:00:00,200,0,
"Nadia Barrou, Avocate - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018",11/1/2018 0:00:00,200,0,
"Nadia Barrou, Avocate - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018",10/1/2018 0:00:00,200,0,
"Nadia Barrou, Avocate - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018",9/1/2018 0:00:00,200,0,
Neptune Solutions Bien-être inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 63.60 adhésions à $8.37,11/1/2018 0:00:00,532.33,0,
Neptune Solutions Bien-être inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 23-31 2018 ---- 20.32 adhésions à $8.37,10/1/2018 0:00:00,170.08,0,
Nesto - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 12.23 memberships at $8.00,8/1/2018 0:00:00,97.84,0,
Nesto - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 22.30 memberships at $8.00,11/1/2018 0:00:00,178.4,0,
Nesto - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 16.35 memberships at $8.00,10/1/2018 0:00:00,130.8,0,
Nesto - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 13.90 memberships at $8.00,9/1/2018 0:00:00,111.2,0,
NetGovern Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 45.00 adhésions à $14.00,11/1/2018 0:00:00,630,0,
NetGovern Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 22-31 2018 ---- 14.52 adhésions à $14.00,10/1/2018 0:00:00,203.28,0,
Neuvoo BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- August 2018 ---- 2.00 memberships at $15.00,8/1/2018 0:00:00,30,0,
Neuvoo BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 2.00 memberships at $15.00,11/1/2018 0:00:00,30,0,
Neuvoo BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- October 2018 ---- 2.00 memberships at $15.00,10/1/2018 0:00:00,30,0,
Neuvoo BC - Unlimited access to nurses and physicians on Dialogue platform -------------------------- September 2018 ---- 2.00 memberships at $15.00,9/1/2018 0:00:00,30,0,
Neuvoo QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 21.00 adhésions à $15.00,8/1/2018 0:00:00,315,0,
Neuvoo QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 20.00 adhésions à $15.00,11/1/2018 0:00:00,300,0,
Neuvoo QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 20.10 adhésions à $15.00,10/1/2018 0:00:00,301.5,0,
Neuvoo QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 21.00 adhésions à $15.00,9/1/2018 0:00:00,315,0,
"NFP Canada - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access",11/1/2018 0:00:00,1071,0,
"NFP Canada - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access",10/1/2018 0:00:00,1044,0,
"NFP Canada - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access",9/1/2018 0:00:00,1062,0,
"NFP Canada - - Unlimited access to nurses and physicians on Dialogue platform
- Family Access",8/1/2018 0:00:00,1071,0,
nGuvu - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 10.00 adhésions à $12.00,8/1/2018 0:00:00,120,0,
nGuvu - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 10.00 adhésions à $12.00,11/1/2018 0:00:00,120,0,
nGuvu - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 10.00 adhésions à $12.00,10/1/2018 0:00:00,120,0,
nGuvu - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 10.00 adhésions à $12.00,9/1/2018 0:00:00,120,0,
Normandin Beaudry - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 207.26 adhésions à $9.00,8/1/2018 0:00:00,1865.34,0,
Normandin Beaudry - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 221.40 adhésions à $9.00,11/1/2018 0:00:00,1992.6,0,
Normandin Beaudry - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 218.10 adhésions à $9.00,10/1/2018 0:00:00,1962.9,0,
Normandin Beaudry - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 216.40 adhésions à $9.00,9/1/2018 0:00:00,1947.6,0,
Normandin Beaudry - Round off difference,10/1/2018 0:00:00,0.01,0,
Normandin Beaudry - Round off difference,8/1/2018 0:00:00,0.01,0,
Novartis Pharmaceuticals Canada Inc. - AB - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 26.00 adhésions à $7.00,9/1/2018 0:00:00,182,0,
Novartis Pharmaceuticals Canada Inc. - BC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 22.53 adhésions à $7.00,9/1/2018 0:00:00,157.71,0,
Novartis Pharmaceuticals Canada Inc. - NB - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 4.33 adhésions à $7.00,9/1/2018 0:00:00,30.31,0,
Novartis Pharmaceuticals Canada Inc. - NS - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 10.40 adhésions à $7.00,9/1/2018 0:00:00,72.8,0,
Novartis Pharmaceuticals Canada Inc. - ON - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 123.07 adhésions à $7.00,9/1/2018 0:00:00,861.49,0,
Novartis Pharmaceuticals Canada Inc. - ON - Round off difference,9/1/2018 0:00:00,-0.01,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 - NB,11/1/2018 0:00:00,35,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 - NS,11/1/2018 0:00:00,84,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 - ON,11/1/2018 0:00:00,998.2,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - AB,11/1/2018 0:00:00,210,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - BC,11/1/2018 0:00:00,171.5,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - novembre 01-30 2018 - QC,11/1/2018 0:00:00,3661.49,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - AB,10/1/2018 0:00:00,210,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - BC,10/1/2018 0:00:00,171.64,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - NB,10/1/2018 0:00:00,35,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - NS,10/1/2018 0:00:00,84,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - ON,10/1/2018 0:00:00,988.61,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue - octobre 01-31 2018 - QC,10/1/2018 0:00:00,3667.79,0,
Novartis Pharmaceuticals Canada Inc. - QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 05-30 2018 ---- 455.00 adhésions à $7.00,9/1/2018 0:00:00,3185,0,
Nutaq Innovation - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 28.00 adhésions à $9.00,11/1/2018 0:00:00,252,0,
Nutaq Innovation - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 15-31 2018 ---- 15.35 adhésions à $9.00,10/1/2018 0:00:00,138.15,0,
O2 Websolutions - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 51.80 adhésions à $9.00,11/1/2018 0:00:00,466.2,0,
O2 Websolutions - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 51.03 adhésions à $9.00,10/1/2018 0:00:00,459.27,0,
O2 Websolutions - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 51.00 adhésions à $9.00,9/1/2018 0:00:00,459,0,
O2 Websolutions - Round off difference,10/1/2018 0:00:00,-0.01,0,
Objectif Lune Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 69.67 adhésions à $10.00,11/1/2018 0:00:00,696.7,0,
Objectif Lune Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 70.00 adhésions à $10.00,10/1/2018 0:00:00,700,0,
Objectif Lune Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 10-30 2018 ---- 49.00 adhésions à $10.00,9/1/2018 0:00:00,490,0,
Objectif Lune Inc. - Round off difference,11/1/2018 0:00:00,0.01,0,
